COc1cc(C)cc2c(-c3c(O)cc(O)c4c3CC(C)NC4C)ccc(O)c12,Korupensamine A,C12338,!Korupensamine A!
COc1cc(CO)c(-c2ccc3c(c2O)C(C)NC(C)C3)c2cccc(O)c12,Dioncopeltine A,C12339,!Dioncopeltine A!
CC1(C)CC(O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,Soyasapogenol B,C08980,!Soyasapogenol B!
COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,Hydrocodone,C08024,!Hydrocodone!
CCC(C)CC(C)C=C(C)C=CC=CC(=O)c1c(O)c(-c2ccc(O)cc2)c[nH]c1=O,Militarinone D,C12332,!Militarinone D!
CCC(C)CC(C)C=C(C)C=CC=CC(=O)c1c(O)c(C2(O)CCC(O)CC2)cn(O)c1=O,Militarinone A,C12333,!Militarinone A!
Oc1cc2c(cc1O)C1Cc3ccc(O)c(O)c3CN1CC2,2;3;9;10-Tetrahydroxyberbine,C12330,!2;3;9;10-Tetrahydroxyberbine!
Oc1cc2c(cc1O)-c1cc3ccc(O)c(O)c3c[n+]1CC2,2;3;9;10-Tetrahydroxyberberine,C12331,!2;3;9;10-Tetrahydroxyberberine!
COc1cccc2c(-c3ccc4c(c3O)C(C)NC(C)C4)c(C)cc(OC)c12,Dioncophylline A,C12336,!Dioncophylline A!
COc1cc(C)c(-c2ccc(O)c3c2CC(C)NC3C)c2cccc(O)c12,Dioncophylline C,C12337,!Dioncophylline C!
CCC(C)CC(C)C=C(C)C=CC=CC(O)=C1C(=O)NC(C(O)c2ccc(O)cc2)C1=O,Militarinone B,C12334,!Militarinone B!
CCC(C)CC(C)C=C(C)C=CC=CC(O)=C1C(=O)NC(Cc2ccc(O)cc2)C1=O,Militarinone C,C12335,!Militarinone C!
C=C(C=O)CC1CC(O)C2OC3CC4(C)OC5C=CCC6OC7C(C)CC8OC9(C)CC(C)CC%10OC(=O)CC%10OC9CC8OC7CC=CCC6OC5CCCC4OC3CC2O1,Brevetoxin A,C16839,!Brevetoxin A!
Cc1cc(O)cc2oc(=O)c3c(O)cc(O)cc3c12,Alternariol,C16838,!Alternariol!
COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,Oxycodone hydrochloride,C08026,!Oxycodone hydrochloride!
Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,2;2-Bis(4-hydroxyphenyl)hexafluoropropane,C14350,!2;2-Bis(4-hydroxyphenyl)hexafluoropropane!
CCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,3-Oxohexanoyl-CoA,C05269,!3-Oxohexanoyl-CoA!
Cc1[nH]c2ccccc2c1CC(N)C(=O)O,L-2-Methyltryptophan,C16831,!L-2-Methyltryptophan!
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,Remifentanil,C08021,!Remifentanil!
CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(N)c1ccccc1,beta-Phenylalanoyl-CoA,C16833,!beta-Phenylalanoyl-CoA!
CCCCOc1ccc(O)cc1,4-Butoxyphenol,C14351,!4-Butoxyphenol!
O=CCCC=O,Succinic aldehyde,C16835,!Succinic aldehyde!
CCCCCO,1-Pentanol,C16834,!1-Pentanol!
CC(C)c1ccc(C(=O)O)cc1,p-Cumate,C06578,!p-Cumate!
COc1c2c(nc3ccccc13)OC(C(C)(O)CO)C2,Dubinidine,C10662,!Dubinidine!
Cn1ccc(=O)c2ccccc21,Echinopsine,C10663,!Echinopsine!
COc1c2ccccc2nc2occc12,Dictamnine,C10660,!Dictamnine!
c1ccc2nc(-c3ccc4c(c3)OCO4)ccc2c1,Dubamine,C10661,!Dubamine!
COc1c(OCC=C(C)C)cc2c(c1O)c(=O)c1ccccc1n2C,Evoprenine,C10666,!Evoprenine!
C=CC1=CC=CC(O)C1O,Styrene-cis-2;3-dihydrodiol,C07084,!Styrene-cis-2;3-dihydrodiol!
COc1cc(C(C)=O)cc(OC)c1O,Acetosyringone,C10664,!Acetosyringone!
COc1cc[n+](C)c2ccccc12,Echinorine,C10665,!Echinorine!
COc1c2c(cc3[nH]c4ccccc4c(=O)c13)OCO2,Evoxanthidine,C10668,!Evoxanthidine!
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,Sufentanil,C08022,!Sufentanil!
CNC1C(O)COC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(O)C3N)C2O)C1OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,2''-Adenylylgentamicin A,C18136,!2''-Adenylylgentamicin A!
Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,2;2';4;4';5;5'-Hexabromodiphenyl ether,C18137,!2;2';4;4';5;5'-Hexabromodiphenyl ether!
CC(C)=CCCC1=CC(C2=CC(=O)C=CC2=O)OC1,Dihydroechinofuran,C18134,!Dihydroechinofuran!
CC(C)=CCCC1=CC(c2cc(O)ccc2O)OC1,Dihydroshikonofuran,C18135,!Dihydroshikonofuran!
CC(C)=CCCC(=CCc1cc(O)ccc1O)CO,3''-Hydroxy-geranylhydroquinone,C18132,!3''-Hydroxy-geranylhydroquinone!
CC(C)=CCCC1=CC(=O)c2c(O)ccc(O)c2C1=O,Deoxyshikonin,C18133,!Deoxyshikonin!
Oc1ccc2c3c1OC1c4[nH]c5c(c4CC4(O)C(C2)N(CC2CC2)CCC314)CC1(O)C2Cc3ccc(O)c4c3C1(CCN2CC1CC1)C5O4,Norbinaltorphimine,C18130,!Norbinaltorphimine!
CC(C)=CCCC(C)=CCc1cc(C(=O)O)ccc1O,Geranyl-hydroxybenzoate,C18131,!Geranyl-hydroxybenzoate!
Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,2;2';4;4';5;6'-Hexabromodiphenyl ether,C18138,!2;2';4;4';5;6'-Hexabromodiphenyl ether!
O=C(O)C=Cc1ccc(O)c(O)c1,Caffeate,C01197,!Caffeate!
CC(C)CCCCC(=O)NC(CCNCS(=O)(=O)O)C(=O)NC(C(=O)NC(CCNCS(=O)(=O)O)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCNCS(=O)(=O)O)NC(=O)C(CCNCS(=O)(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCNCS(=O)(=O)O)NC1=O)C(C)O,Colistin sodium methanesulfonate,C13553,!Colistin sodium methanesulfonate!
CC1=C(O)C(=O)c2c(O)cccc2C1=O,Droserone,C10335,!Droserone!
CC1(C)C2CCC1(C)C(O)C2,(-)-Borneol,C01766,!(-)-Borneol!
c1ccc2c(c1)ccc1cc3ccc4ccccc4c3cc12,Dibenz[a;j]anthracene,C19389,!Dibenz[a;j]anthracene!
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,Oleanoic acid 3-O-glucuronide,C08964,!Oleanoic acid 3-O-glucuronide!
CC12CCC3(C(=O)O)C(C1)C1=CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C1(C)CC23,Pfaffic acid,C08965,!Pfaffic acid!
CC12CCC3(C(=O)O)C(C1)C1=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OCC(O)C(O)C6O)C(C)(C)C5CCC4(C)C1(C)CC23,Pfaffoside A,C08966,!Pfaffoside A!
CC1OC(OCC2OC(OC3C(CO)OC(OC4C(OC5C(O)C(OC6CCC7(C)C(CCC8(C)C7CC=C7C9CC(C)(C)CCC9(C)C=CC78C)C6(C)CO)OC(C(=O)O)C5O)OCC(O)C4O)C(O)C3O)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Phaseoloside D,C08967,!Phaseoloside D!
CC1(C)CCC2(C(=O)O)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6OC6OCC(O)C(O)C6OC6OCC(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,Musennin,C08960,!Musennin!
CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3OC3OCC(O)C(O)C3O)CC12C,Notoginsenoside R1,C08961,!Notoginsenoside R1!
CC1OC(OC2C(C(=O)O)OC(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)OC6OC(CO)C(O)C(O)C6O)CCC45C)C3(C)C)C(O)C2O)C(O)C(O)C1O,Olaxoside,C08962,!Olaxoside!
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,Oleanoglycotoxin-A,C08963,!Oleanoglycotoxin-A!
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12,Bromocriptine,C06856,!Bromocriptine!
CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,Brompheniramine,C06857,!Brompheniramine!
Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1c[nH]cn1,Bleomycin A2,C06854,!Bleomycin A2!
CCN(C)(C)Cc1ccccc1Br,Bretylium,C06855,!Bretylium!
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,Bisoprolol,C06852,!Bisoprolol!
Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1,Bitolterol,C06853,!Bitolterol!
CC(CN(C)(C)C)OC(N)=O,Bethanechol,C06850,!Bethanechol!
CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(C)C(N)C1O,UDP-2-acetamido-4-amino-2;4;6-trideoxy-alpha-D-glucose,C04630,!UDP-2-acetamido-4-amino-2;4;6-trideoxy-alpha-D-glucose!
C=C(OC1C(O)C(CO)OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C1NC(C)=O)C(=O)O,UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine,C04631,!UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine!
O=C(O)C1(O)C=CC=CC1O,1;6-Dihydroxycyclohexa-2;4-diene-1-carboxylate,C04634,!1;6-Dihydroxycyclohexa-2;4-diene-1-carboxylate!
C=COCC(O)COP(=O)(O)OCCN,1-(1-Alkenyl)-sn-glycero-3-phosphoethanolamine,C04635,!1-(1-Alkenyl)-sn-glycero-3-phosphoethanolamine!
C(=O)OCC(COP(=O)(O)OCCN(C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC,1-Acyl-2-linoleoyl-sn-glycero-3-phosphocholine,C04636,!1-Acyl-2-linoleoyl-sn-glycero-3-phosphocholine!
O=COCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC=O,1-Phosphatidyl-D-myo-inositol 4;5-bisphosphate,C04637,!1-Phosphatidyl-D-myo-inositol 4;5-bisphosphate!
CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOCC(COP(=O)(O)O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,2;3-Bis-O-(geranylgeranyl)glycerol 1-phosphate,C04638,!2;3-Bis-O-(geranylgeranyl)glycerol 1-phosphate!
O=C1CCN(C2OC(COP(=O)(O)O)C(O)C2O)C(=O)N1,2;4-Dioxotetrahydropyrimidine D-ribonucleotide,C04639,!2;4-Dioxotetrahydropyrimidine D-ribonucleotide!
CC(=O)OCC1=COC(OC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)C2C(C)CCC12,8-epi-11-Hydroxyiridodial glucoside pentaacetate,C11667,!8-epi-11-Hydroxyiridodial glucoside pentaacetate!
O=C1CNC(=O)CN1,2;5-Dioxopiperazine,C02777,!2;5-Dioxopiperazine!
O=c1[nH]c(=O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1,XTP,C00700,!XTP!
CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,3beta-Hydroxy-5beta-pregnane-20-one,C11825,!3beta-Hydroxy-5beta-pregnane-20-one!
[Hg+2],Mercury(2+),C00703,!Mercury(2+)!
[O]O,Superoxide,C00704,!Superoxide!
Nc1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)n1,dCDP,C00705,!dCDP!
[I-],Iodide,C00708,!Iodide!
CCCCCCC=CCCCC(O)CC(=O)NC1CCOC1=O,N-(3-Hydroxy-7-cis-tetradecenoyl)homoserine lactone,C11845,!N-(3-Hydroxy-7-cis-tetradecenoyl)homoserine lactone!
c1ccc2c(c1)ccc1cc3c4c(ccc3cc12)CCC4,5;6-Cyclopenteno-1;2-benzanthracene,C19381,!5;6-Cyclopenteno-1;2-benzanthracene!
C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Mg-2]35n6c(c(C)c(C(O)CC(=O)OC)c6=CC6=N3C(=C4)C(C)=C6CCC(=O)O)=CC1=N25,13(1)-Hydroxy-magnesium-protoporphyrin IX 13-monomethyl ester,C11829,!13(1)-Hydroxy-magnesium-protoporphyrin IX 13-monomethyl ester!
CCCCCCC(=O)NC1CCOC1=O,N-Heptanoylhomoserine lactone,C11844,!N-Heptanoylhomoserine lactone!
O=c1c2cc(O)c(O)cc2oc2cc(O)cc(O)c12,Norathyriol,C10086,!Norathyriol!
Cc1cc(O)cc2oc3cc(O)cc(O)c3c(=O)c12,Norlichexanthone,C10087,!Norlichexanthone!
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,Isorhamnetin,C10084,!Isorhamnetin!
CC(C)=CCc1c2c(c(O)c3c1OC14C(=CC5CC1C(C)(C)OC4(CC=C(C)C=O)C5=O)C3=O)C=CC(C)(C)O2,Morellin,C10085,!Morellin!
O=c1c2ccc(O)c(O)c2oc2cccc(O)c12,Mesuaxanthone B,C10082,!Mesuaxanthone B!
COc1cc(O)c2c(=O)c3c(O)c(OC)ccc3oc2c1,2-O-Methylswertianin,C10083,!2-O-Methylswertianin!
COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,Mangostin,C10080,!Mangostin!
CNC1C(O)C(OC2OC(C(C)N)CCC2N)C(N)C(O)C1OC,Fortimicin KH,C17976,!Fortimicin KH!
C=C1NC(=O)C(C(C)C)NC1=O,Cyclo(deltaAla-L-Val),C11846,!Cyclo(deltaAla-L-Val)!
CNC1C(O)C(O)C(N)C(OC2OC(C(C)N)CCC2N)C1O,Fortimicin AP,C17975,!Fortimicin AP!
O=c1c2c(O)cc(O)cc2oc2ccc(O)c(O)c12,Norswertianin,C10088,!Norswertianin!
O=c1c2c(O)cc(O)cc2oc2c(O)ccc(OC3OC(CO)C(O)C(O)C3O)c12,Norswertianolin,C10089,!Norswertianolin!
C=COCC(COP(=O)(O)OCCN)OC=O,O-1-Alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine,C04756,!O-1-Alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine!
CNC1C(O)C(O)C(N)C(OC2OC(C(C)N)C(O)C(O)C2N)C1O,Fortimicin KK1,C17974,!Fortimicin KK1!
Cc1ncc(COP(=O)(O)OP(=O)(O)O)c(N)n1,4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate,C04752,!4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate!
Nc1c(C(=O)O)ncn1C1OC(COP(=O)(O)O)C(O)C1O,1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate,C04751,!1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate!
O=C(O)C1CCCN1,D-Proline,C00763,!D-Proline!
CC(=O)OC1CC2CCC(C1)N2C,Acetylpseudotropine,C12453,!Acetylpseudotropine!
O=P(O)(O)OCC1OC(O)C(O)C(O)C1O,D-Glucose 6-phosphate,C00092,!D-Glucose 6-phosphate!
CCCCCC(=O)C=CC1C(=O)CC(O)C1CC=CCCCC(=O)O,(5Z;13E)-9alpha-Hydroxy-11;15-dioxoprosta-5;13-dienoate,C04758,!(5Z;13E)-9alpha-Hydroxy-11;15-dioxoprosta-5;13-dienoate!
Cc1cc(O)ccc1C(C)C,4-Isopropyl-3-methylphenol,C14741,!4-Isopropyl-3-methylphenol!
CCC(=C(CC)c1ccc(O)c(O)c1)c1ccc(O)cc1,alpha;alpha'-Diethyl-3;4;4'-stilbenetriol,C14740,!alpha;alpha'-Diethyl-3;4;4'-stilbenetriol!
CC1=CC(=O)CC(C)(C)C1,Isophorone,C14743,!Isophorone!
O=P(O)(O)OCC(O)CO,sn-Glycerol 3-phosphate,C00093,!sn-Glycerol 3-phosphate!
CCn1c(-c2ccc(OC(C)=O)cc2)c(C)c2cc(OC(C)=O)ccc21,Zindoxifene,C14745,!Zindoxifene!
COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,Dacthal,C14744,!Dacthal!
Oc1ccccc1Cc1ccccc1O,2;2'-Bisphenol F,C14747,!2;2'-Bisphenol F!
Cc1cc(Cl)ccc1N=CN(C)C,Chlordimeform,C14746,!Chlordimeform!
CC(O)CCCC=CCC=CCC=CCC=CCCCC(=O)O,19(S)-HETE,C14749,!19(S)-HETE!
O=S(O)O,Sulfite,C00094,!Sulfite!
CNC1C(O)C(NC)C2OC3(O)C(OC)=CC(C)OC3OC2C1O,Spenolimycin,C17970,!Spenolimycin!
OCC1OC(Oc2cc(O)cc(C=Cc3ccc(O)c(O)c3)c2)C(O)C(O)C1O,Astringin,C10245,!Astringin!
OCC1(O)OCC(O)C(O)C1O,D-Sorbose,C00764,!D-Sorbose!
NCc1ccccn1,2-Pyridinemethanamine,C17926,!2-Pyridinemethanamine!
CC(=O)NC1C(OC2C(OC3C(OC4C(O)OC(CO)C(O)C4O)OC(CO)C(O)C3O)OC(CO)C(O)C2OC2OC(CO)C(O)C(O)C2O)OC(CO)C(O)C1O,1;3-alpha-D-Mannosyl-(1;2-N-acetyl-alpha-D-glucosaminyl)-1;2-alpha-D-mannosyl-1;2-alpha-D-mannosyl-D-mannose,C04923,!1;3-alpha-D-Mannosyl-(1;2-N-acetyl-alpha-D-glucosaminyl)-1;2-alpha-D-mannosyl-1;2-alpha-D-mannosyl-D-mannose!
O=Cc1ccc2ccccc2c1,2-Naphthaldehyde,C14099,!2-Naphthaldehyde!
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C=O)C5CCC43C)C2C1,Gypsogenin,C08950,!Gypsogenin!
CC=Cc1ccc(OC(C)C(O)c2cc(OC)c(OC)c(OC)c2)c(OC)c1,Surinamensin,C10888,!Surinamensin!
COc1cc(C2OCC3C(c4cc(OC)c(O)c(OC)c4)OCC23)cc(OC)c1O,(+)-Syringaresinol,C10889,!(+)-Syringaresinol!
COc1cc2c(c(OC)c1OC)-c1cc3c(cc1C(OC(C)=O)C1COC(=O)C1C2)OCO3,Steganacin,C10886,!Steganacin!
COc1cc(C2OCC3C(c4ccc5c(c4)OCO5)OC(=O)C23)ccc1O,Styraxin,C10887,!Styraxin!
COc1cc(C2OCC3C(c4cc(OC)c5c(c4)OCO5)OCC23)cc(OC)c1OC,Sesartemin,C10884,!Sesartemin!
COc1cc(C2OCC3C(c4ccc5c(c4)OCO5)OCC23)ccc1OC1OC(CO)C(O)C(O)C1O,Simplexoside,C10885,!Simplexoside!
[Ra],Radium-228,C16457,!Radium-228!
COc1cc(OC2OCC3C(c4ccc5c(c4)OCO5)OCC23)ccc1O,Sesamolinol,C10883,!Sesamolinol!
O=C1OCC(Cc2ccc3c(c2)OCO3)C1=Cc1ccc2c(c1)OCO2,Savinin,C10880,!Savinin!
COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)CC(C)C(C)(O)C2OC(=O)c1ccccc1,Schisantherin A,C10881,!Schisantherin A!
COC1C(O)C(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CNC=N,Formimidoyl-fortimicin A,C17979,!Formimidoyl-fortimicin A!
CC(C)=CCc1cc(C(=O)O)ccc1O,3-Dimethylallyl-4-hydroxybenzoate,C12458,!3-Dimethylallyl-4-hydroxybenzoate!
COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1C(Cc1ccc(O)c(c1)Oc1ccc(cc1)CC3N(C)CC2)N(C)CC4,Pycnamine,C09615,!Pycnamine!
CC(=O)CC1CCCN1C,Hygrine,C06179,!Hygrine!
Oc1ccc(C2Oc3cc(OC4OCC(O)C(O)C4O)cc(O)c3CC2O)cc1O,Catechin 7-O-beta-D-xyloside,C09617,!Catechin 7-O-beta-D-xyloside!
O=C1CC(c2ccc(O)c(OC3OC(CO)C(O)C(O)C3O)c2)Oc2cc(OC3OC(CO)C(O)C(O)C3O)ccc21,Butrin,C09616,!Butrin!
COc1cc2c3c(c1OC)C1(C=CC(=O)C=C1)CC3N(C)CC2,(+)-Pronuciferine,C09611,!(+)-Pronuciferine!
COc1cc2c(cc1OC)C(=Cc1ccc(OC)c(OC)c1O)N(C=O)CC2,Polycarpine,C09610,!Polycarpine!
CN1CCc2cc3c(c4c2C1Cc1cccc(O)c1-4)OCO3,Pukateine,C09613,!Pukateine!
CN1=CCCC1,1-Methylpyrrolinium,C06178,!1-Methylpyrrolinium!
COC1OC2c3cc4c(cc3CCN(C)C2c2ccc3c(c21)OCO3)OCO4,Rhoeadine,C09619,!Rhoeadine!
O=C(CCc1ccc(O)cc1)c1ccc(O)cc1O,Davidigenin,C09618,!Davidigenin!
CCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,3-Oxotetradecanoyl-CoA,C05261,!3-Oxotetradecanoyl-CoA!
O=C(O)CC[Ge](=O)O[Ge](=O)CCC(=O)O,Propagermanium,C13086,!Propagermanium!
COc1ccc2c3c1OC1C(=O)C=CC4C(C2)N(C)CCC314,Codeinone,C06171,!Codeinone!
O=C(O)CCCO,4-Hydroxyacid,C01991,!4-Hydroxyacid!
O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O,1D-myo-Inositol 1;4-bisphosphate,C01220,!1D-myo-Inositol 1;4-bisphosphate!
CC(=O)NCCCNCCCCNCCCNC(C)=O,N1;N12-Diacetylspermine,C03413,!N1;N12-Diacetylspermine!
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,Dyphylline,C07819,!Dyphylline!
COC1=CC(C)C2CC3OC(=O)CC4C(C)C5OCOC5C(C2(C)C1=O)C34C,Picrasin D,C17051,!Picrasin D!
CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,Cyclosporin A,C05086,!Cyclosporin A!
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,Novobiocin,C05080,!Novobiocin!
CC1=C(C=O)C(C)(C)CC(OC2OC(CO)C(O)C(O)C2O)C1,Picrocrocin,C17055,!Picrocrocin!
O=c1cc(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)c(O)c12,Plantaginin,C17056,!Plantaginin!
O=c1c(-c2ccc(O)cc2)coc2c(C3OC(CO)C(O)C(O)C3O)c(OC3OCC(O)C(O)C3O)ccc12,Puerarin xyloside,C17057,!Puerarin xyloside!
CC12CCC(O)CC1CCC1C2CCC2(C)C(c3ccc(=O)oc3)CC3OC312,Resibufogenin,C17058,!Resibufogenin!
NCCCC(NC(=O)CCC(=O)O)C(=O)O,N2-Succinyl-L-ornithine,C03415,!N2-Succinyl-L-ornithine!
CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,Beclomethasone dipropionate,C07813,!Beclomethasone dipropionate!
CCCCC(NC(=O)CN#N)C(=O)OC,Methyl 2-diazoacetamidohexonate,C01223,!Methyl 2-diazoacetamidohexonate!
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)SCF,Fluticasone,C07815,!Fluticasone!
CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,Homatropine,C07814,!Homatropine!
O=C(O)CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,N2-Malonyl-D-tryptophan,C03414,!N2-Malonyl-D-tryptophan!
O=C1CNC=Nc2c1ncn2C1OC(CO)C(O)C1O,8-Oxocoformycin,C02243,!8-Oxocoformycin!
CCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,3-Oxododecanoyl-CoA,C05263,!3-Oxododecanoyl-CoA!
N=C(NCCCC(N)C(=O)O)NN(=O)O,N(omega)-Nitro-L-arginine,C03417,!N(omega)-Nitro-L-arginine!
CCC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(O)CCC3C12,17beta-Hydroxy-7alpha-mercaptoandrost-4-en-3-one 7-propionate,C14973,!17beta-Hydroxy-7alpha-mercaptoandrost-4-en-3-one 7-propionate!
CN(C)c1ncnc2c1ncn2C1OC(CO)C(O)C1O,N6;N6-Dimethyladenosine,C03416,!N6;N6-Dimethyladenosine!
CCCCCC(O)C=CC1C(O)CC(O)C1CC(=O)CCCCC(=O)O,6-Keto-prostaglandin F1alpha,C05961,!6-Keto-prostaglandin F1alpha!
COc1ccc2c(c1CC=C(C)C)OC1c3ccc(O)cc3OCC21O,Cristacarpin,C10206,!Cristacarpin!
CCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,Octanoyl-CoA,C01944,!Octanoyl-CoA!
NC(CCOc1ccc(C(=NO)C(=O)NC2CN(C(C(=O)O)c3ccc(O)cc3)C2=O)cc1)C(=O)O,Nocardicin A,C01941,!Nocardicin A!
C=C(C)C1CCC(C)(O)OC(=O)C1,(4R)-7-Hydroxy-4-isopropenyl-7-methyl-2-oxo-oxepanone,C19079,!(4R)-7-Hydroxy-4-isopropenyl-7-methyl-2-oxo-oxepanone!
